"Date
(YY:MM:DD)","Time
(HH:MM:SS)","Time
(µs)","Ax
(m/s^2)","Ay
(m/s^2)","Az
(m/s^2)","Gx
(deg/s)","Gy
(deg/s)","Gz
(deg/s)",label
05-12-22,15:13:27,845143,1.288080493,0.191536133,9.77791958,0.20610687,0.396946565,-0.93129771,0
05-12-22,15:13:28,55751,0.287304199,0.368707056,9.76355437,0.06870229,0,-1.015267176,0
05-12-22,15:13:28,265684,0.560243188,0.395043274,10.57518873,0.129770992,-1.267175573,-0.618320611,0
05-12-22,15:13:28,475223,0.450109912,0.342370837,9.971849915,0.053435115,0.038167939,-0.488549618,0
05-12-22,15:13:28,684972,0.718260498,0.818816968,9.976638318,-0.13740458,0.251908397,-2.053435115,0
05-12-22,15:13:28,895317,0.023942017,0.572214197,9.988609326,0.076335878,0.34351145,-0.633587786,0
05-12-22,15:13:29,105116,1.189918225,0.63446344,10.9654436,0.099236641,-1.221374046,-1.358778626,0
05-12-22,15:13:29,315101,0.349553442,1.060631335,10.22084689,0.175572519,-0.473282443,-0.786259542,0
05-12-22,15:13:29,524709,-0.270544788,0.378283862,10.2328179,-0.030534351,-1.236641221,-0.145038168,0
05-12-22,15:13:29,734493,-0.081402856,0.830787976,10.43632504,1.938931298,-0.923664122,-0.381679389,0
05-12-22,15:13:29,944622,0.181959326,0.241814368,9.80665,0.06870229,-0.015267176,-0.496183206,0
05-12-22,15:13:30,154221,1.410184778,0.438138904,9.382876306,-0.160305344,0.419847328,-1.099236641,0
05-12-22,15:13:30,364546,0.730231506,0.770932935,9.976638318,-0.045801527,-0.396946565,-1.145038168,0
05-12-22,15:13:30,574576,1.7310078,-0.526724365,9.488221179,0.175572519,0.496183206,-1.038167939,0
05-12-22,15:13:30,784027,0.131681091,0.399831677,9.962273108,0.083969466,-0.488549618,-0.877862595,0
05-12-22,15:13:30,993986,0.883460413,0.146046301,9.464279163,0.145038168,-0.526717557,-1.183206107,0
05-12-22,15:13:31,204714,0.811634363,0.610521423,9.667786304,0.20610687,-0.175572519,-0.664122137,0
05-12-22,15:13:31,414404,0.49081134,0.198718738,9.655815295,0.129770992,0.366412214,-1.091603053,0
05-12-22,15:13:31,624317,0,0.263362183,10.19929907,0.183206107,-0.099236641,-0.106870229,0
05-12-22,15:13:31,834037,0.588973608,-0.222660754,9.830592017,0.106870229,-0.954198473,-1.122137405,0
05-12-22,15:13:32,44550,-0.363918652,0.402225879,10.54406411,0.076335878,-1.190839695,-0.694656489,0
05-12-22,15:13:32,254421,-0.586579407,1.185129822,9.639055884,0.061068702,-2.152671756,-0.702290076,0
05-12-22,15:13:32,464292,1.470039819,0.318428821,8.884882361,-0.114503817,0.335877863,-1.526717557,0
05-12-22,15:13:32,674042,0.560243188,0.248996973,9.090783704,0.190839695,0.534351145,-1.366412214,0
05-12-22,15:13:32,884212,0.117315881,0.361524451,9.866505042,0.290076336,-0.030534351,-0.954198473,0
05-12-22,15:13:33,94092,0.835576379,0.830787976,9.30147345,-0.038167939,-0.213740458,-1.076335878,0
05-12-22,15:13:33,303772,0.76375033,1.007958899,10.5344873,-0.145038168,0.404580153,-1.129770992,0
05-12-22,15:13:33,513795,-2.770091321,0.17238252,1.429338391,-0.419847328,8.687022901,-0.648854962,0
05-12-22,15:13:33,724346,-1.379060156,2.073378638,9.560047229,0.06870229,0.183206107,0.816793893,0
05-12-22,15:13:33,934033,-1.482010828,0.560243188,11.03248125,0.259541985,-4.045801527,-0.702290076,0
05-12-22,15:13:34,144007,-0.292092603,1.628057129,10.46984386,-0.06870229,-0.251908397,-0.496183206,0
05-12-22,15:13:34,352937,-2.140416284,1.915361328,10.84094512,0.152671756,-1.374045802,1.099236641,0
05-12-22,15:13:34,561828,-0.229843359,1.501164441,10.35492218,0.030534351,1.221374046,-1.603053435,0
05-12-22,15:13:34,772767,-1.929726538,0.995987891,6.885723975,-0.038167939,2.519083969,0.053435115,0
05-12-22,15:13:34,984927,-0.222660754,0.809240161,9.05726488,-0.061068702,0.06870229,-0.091603053,0
05-12-22,15:13:35,196151,-0.205901343,0.871489404,10.55124672,-0.022900763,-0.717557252,1.27480916,0
05-12-22,15:13:35,406434,0.050278235,1.194706628,10.91277117,-0.045801527,-3.015267176,1.145038168,0
05-12-22,15:13:35,616515,-0.833182178,-0.342370837,10.02931075,0.160305344,-1.450381679,-0.167938931,0
05-12-22,15:13:35,826404,-0.998382092,0.531512769,10.35252798,0.236641221,-1.229007634,-1.305343511,0
05-12-22,15:13:36,36657,3.208230225,-1.288080493,8.03254657,0.122137405,2.183206107,-3.389312977,0
05-12-22,15:13:36,247379,-2.130839478,0.399831677,11.75313595,0.312977099,-3.358778626,1.900763359,0
05-12-22,15:13:36,457579,-1.357512341,0.136469495,11.43949553,0,-3.34351145,-1.27480916,0
05-12-22,15:13:36,667944,3.653551733,0.181959326,6.804321118,0.129770992,2.389312977,-1.541984733,0
05-12-22,15:13:36,878846,0.646434448,1.024718311,10.04128176,0.122137405,1.290076336,-2.282442748,0
05-12-22,15:13:37,89443,-0.131681091,-0.703895288,9.660603699,0.305343511,-0.480916031,-2.847328244,0
05-12-22,15:13:37,300258,3.919308118,-0.893037219,8.798691101,0.259541985,3.183206107,-3.198473282,0
05-12-22,15:13:37,510682,-2.815581152,1.522712256,10.40520042,0.183206107,-4.847328244,-1.885496183,0
05-12-22,15:13:37,722687,-1.582567297,1.309628308,9.651026892,0.229007634,-8.450381679,-2.290076336,0
05-12-22,15:13:37,933238,-0.02873042,0.940921252,10.27351932,0.442748092,-1.320610687,0.755725191,0
05-12-22,15:13:38,143671,1.046266125,0.342370837,9.828197815,0.213740458,-0.549618321,-1.557251908,0
05-12-22,15:13:38,354307,-0.471657727,-0.258573779,10.01015714,0.007633588,-2.969465649,0.259541985,0
05-12-22,15:13:38,565061,-0.256179578,1.527500659,9.567229834,0.091603053,-0.190839695,0.152671756,0
05-12-22,15:13:38,775874,1.733402002,0.105344873,9.86411084,0.320610687,-0.954198473,-0.045801527,0
05-12-22,15:13:38,986395,1.75973822,-0.957680664,9.533711011,0.229007634,-0.190839695,-3.961832061,0
05-12-22,15:13:39,196668,2.688688464,-0.816422766,9.088389502,0.190839695,1.824427481,-3.183206107,0
05-12-22,15:13:39,406579,-0.828393774,0.744596716,10.33098016,-0.122137405,0.022900763,-0.129770992,0
05-12-22,15:13:39,616627,-0.44771571,0.064643445,10.30943235,-0.022900763,-1.473282443,-0.755725191,0
05-12-22,15:13:39,826828,-0.404620081,0.986411084,10.12986722,0.335877863,-2.473282443,0.778625954,0
05-12-22,15:13:40,37191,-1.563413684,0.924161841,10.07240638,0.122137405,0.20610687,-1.381679389,0
05-12-22,15:13:40,247462,1.041477722,0.761356128,9.447519751,-0.160305344,0.221374046,-2.167938931,0
05-12-22,15:13:40,458282,0.294486804,0.150834705,10.11550201,0.129770992,-0.396946565,-1.465648855,0
05-12-22,15:13:40,668639,0.220266553,0.268150586,9.246406812,0.152671756,-0.41221374,-0.832061069,0
05-12-22,15:13:40,878932,0.64882865,0.718260498,9.291896643,-0.13740458,0.58778626,-2.122137405,0
05-12-22,15:13:41,89881,-1.156399402,0.347159241,10.07958899,0.122137405,-1.221374046,-0.160305344,0
05-12-22,15:13:41,300085,0.469263525,1.058237134,10.28309613,0.007633588,0.465648855,-1.190839695,0
05-12-22,15:13:41,510876,0.897825623,-0.131681091,9.248801013,0.259541985,1.916030534,-0.549618321,0
